internalTaxonId,redlistCategory,systems,realm,yearLastSeen,possiblyExtinct,possiblyExtinctInTheWild
22701623,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
22701620,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
22701617,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
22701614,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
22701611,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
22701605,Endangered,Terrestrial,Neotropical,,FALSE,FALSE
22701599,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
22701592,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
22701589,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
22701583,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
22701580,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
22701577,Vulnerable,Terrestrial,Neotropical,,FALSE,FALSE
22701574,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
22701571,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
22701568,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
22701563,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
22701558,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
22701555,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
22701552,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
22701549,Vulnerable,Terrestrial,Neotropical,,FALSE,FALSE
22701546,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
22701543,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
22701540,Least Concern,Terrestrial|Freshwater (=Inland waters),Neotropical,,FALSE,FALSE
22701536,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
22701533,Vulnerable,Terrestrial,Neotropical,,FALSE,FALSE
22701530,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
22701524,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
22701520,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
22701517,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
22701514,Vulnerable,Terrestrial|Freshwater (=Inland waters),Neotropical,,FALSE,FALSE
22701511,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
22701508,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
22701505,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
22701494,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
22701484,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
22701474,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
22701469,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
22701466,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
22701463,Least Concern,Terrestrial|Freshwater (=Inland waters),Neotropical,,FALSE,FALSE
22701460,Least Concern,Terrestrial|Freshwater (=Inland waters),Neotropical,,FALSE,FALSE
22701457,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
22701454,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
22701451,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
22701445,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
22701442,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
22701439,Vulnerable,Terrestrial|Freshwater (=Inland waters),Neotropical,,FALSE,FALSE
22701436,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
22701423,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
22701420,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
22701415,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
22701407,Near Threatened,Terrestrial,Neotropical,,FALSE,FALSE
22701397,Vulnerable,Terrestrial,Neotropical,,FALSE,FALSE
22701390,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
22701387,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
22701384,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
22701381,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
22701378,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
22701375,Near Threatened,Terrestrial,Neotropical,,FALSE,FALSE
22701368,Near Threatened,Terrestrial,Neotropical,,FALSE,FALSE
22701364,Near Threatened,Terrestrial,Neotropical,,FALSE,FALSE
22701358,Endangered,Terrestrial,Neotropical,,FALSE,FALSE
22701355,Least Concern,Terrestrial|Freshwater (=Inland waters),Neotropical,,FALSE,FALSE
22701352,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
22701349,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
22701343,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
22701338,Least Concern,Terrestrial|Freshwater (=Inland waters),Neotropical,,FALSE,FALSE
22701335,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
22701332,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
22701325,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
22701322,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
22701318,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
22701315,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
22701312,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
22701309,Least Concern,Terrestrial|Freshwater (=Inland waters),Neotropical,,FALSE,FALSE
22701306,Least Concern,Terrestrial|Freshwater (=Inland waters),Neotropical,,FALSE,FALSE
22701302,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
22701299,Near Threatened,Terrestrial|Freshwater (=Inland waters),Neotropical,,FALSE,FALSE
22701296,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
22701293,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
22701285,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
22701280,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
22701275,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
22701272,Vulnerable,Terrestrial,Neotropical,,FALSE,FALSE
22701269,Least Concern,Terrestrial|Freshwater (=Inland waters),Neotropical,,FALSE,FALSE
22701266,Least Concern,Terrestrial|Freshwater (=Inland waters),Neotropical,,FALSE,FALSE
22701263,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
22701257,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
22701251,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
22701244,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
22701241,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
22701238,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
22701235,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
22701232,Least Concern,Terrestrial|Freshwater (=Inland waters),Neotropical,,FALSE,FALSE
22701229,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
22701226,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
22701223,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
22701220,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
22701216,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
22701205,Near Threatened,Terrestrial,Neotropical,,FALSE,FALSE
22701200,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
22701195,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
22701188,Near Threatened,Terrestrial,Neotropical,,FALSE,FALSE
22701183,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
22701178,Least Concern,Terrestrial|Freshwater (=Inland waters),Neotropical,,FALSE,FALSE
22701173,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
22701169,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
22701165,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
22701161,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
22701155,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
22701147,Vulnerable,Terrestrial,Neotropical,,FALSE,FALSE
22701134,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
22701128,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
22701125,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
22701122,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
22701115,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
22701112,Least Concern,Terrestrial|Freshwater (=Inland waters),Neotropical,,FALSE,FALSE
22701109,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
22701106,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
22701103,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
22701093,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
22701090,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
22701087,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
22701083,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
22701080,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
22701077,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
22701074,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
22701071,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
22701068,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
22701062,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
22701056,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
22701050,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
22701040,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
22701033,Vulnerable,Terrestrial,Neotropical,,FALSE,FALSE
22701027,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
22701020,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
22701012,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
22701009,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
22701006,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
22701003,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
22701000,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
22700997,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
22700994,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
22700991,Least Concern,Terrestrial|Freshwater (=Inland waters),Neotropical,,FALSE,FALSE
22700988,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
22700985,Least Concern,Terrestrial|Freshwater (=Inland waters),Neotropical,,FALSE,FALSE
22700982,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
22700974,Least Concern,Terrestrial|Freshwater (=Inland waters),Neotropical,,FALSE,FALSE
22700971,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
22700968,Near Threatened,Terrestrial,Neotropical,,FALSE,FALSE
22700965,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
22700957,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
22700946,Vulnerable,Terrestrial,Neotropical,,FALSE,FALSE
22700943,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
22700940,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
22700936,Vulnerable,Terrestrial,Neotropical,,FALSE,FALSE
22700933,Endangered,Terrestrial,Neotropical,,FALSE,FALSE
22700928,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
22700925,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
22700919,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
22700916,Least Concern,Terrestrial|Freshwater (=Inland waters),Neotropical,,FALSE,FALSE
22700913,Least Concern,Terrestrial|Freshwater (=Inland waters),Neotropical,,FALSE,FALSE
22700910,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
22700907,Near Threatened,Terrestrial,Neotropical,,FALSE,FALSE
22700904,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
22700900,Vulnerable,Terrestrial,Neotropical,,FALSE,FALSE
22700897,Near Threatened,Terrestrial,Neotropical,,FALSE,FALSE
22700894,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
22700891,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
22700886,Critically Endangered,Terrestrial,Neotropical,,FALSE,FALSE
22700883,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
22700880,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
22700877,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
22700874,Vulnerable,Terrestrial,Neotropical,,FALSE,FALSE
22700871,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
22700868,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
22700865,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
22700862,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
22700859,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
22700856,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
22700847,Vulnerable,Terrestrial,Neotropical,,FALSE,FALSE
22700844,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
22700838,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
22700831,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
22700827,Critically Endangered,Terrestrial,Neotropical,,FALSE,FALSE
22700824,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
22700821,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
22700818,Endangered,Terrestrial,Neotropical,,FALSE,FALSE
22700815,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
22700812,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
22700809,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
22700803,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
22700800,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
22700797,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
22700794,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
22700791,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
22700788,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
22700785,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
22700782,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
22700773,Near Threatened,Terrestrial,Neotropical,,FALSE,FALSE
22700770,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
22700767,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
22700764,Vulnerable,Terrestrial|Freshwater (=Inland waters),Neotropical,,FALSE,FALSE
22700761,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
22700753,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
22700747,Near Threatened,Terrestrial,Neotropical,,FALSE,FALSE
22700736,Near Threatened,Terrestrial,Neotropical,,FALSE,FALSE
22700725,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
22700721,Vulnerable,Terrestrial,Neotropical,,FALSE,FALSE
22700718,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
22700705,Near Threatened,Terrestrial|Freshwater (=Inland waters),Neotropical,,FALSE,FALSE
22700700,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
22700695,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
22700692,Least Concern,Terrestrial|Freshwater (=Inland waters),Neotropical,,FALSE,FALSE
22700689,Least Concern,Terrestrial,Nearctic|Neotropical,,FALSE,FALSE
22700683,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
22700680,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
22700677,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
22700673,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
22700670,Least Concern,Terrestrial|Freshwater (=Inland waters),Nearctic|Neotropical,,FALSE,FALSE
22700667,Vulnerable,Terrestrial,Neotropical,,FALSE,FALSE
22700664,Least Concern,Terrestrial|Freshwater (=Inland waters),Neotropical,,FALSE,FALSE
22700661,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
22700658,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
22700655,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
22700647,Least Concern,Terrestrial|Freshwater (=Inland waters),Neotropical,,FALSE,FALSE
22700644,Least Concern,Terrestrial|Freshwater (=Inland waters),Neotropical,,FALSE,FALSE
22700641,Least Concern,Terrestrial|Freshwater (=Inland waters),Neotropical,,FALSE,FALSE
22700638,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
22700632,Least Concern,Terrestrial|Freshwater (=Inland waters),Neotropical,,FALSE,FALSE
22700629,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
22700617,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
22700609,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
22700605,Least Concern,Terrestrial,Antarctic|Nearctic|Neotropical,,FALSE,FALSE
22700599,Least Concern,Terrestrial|Freshwater (=Inland waters),Neotropical,,FALSE,FALSE
22700596,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
22700593,Least Concern,Terrestrial|Freshwater (=Inland waters),Neotropical,,FALSE,FALSE
22700589,Least Concern,Terrestrial|Freshwater (=Inland waters),Neotropical,,FALSE,FALSE
22700586,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
22700583,Least Concern,Terrestrial|Freshwater (=Inland waters),Neotropical,,FALSE,FALSE
22700580,Least Concern,Terrestrial|Freshwater (=Inland waters),Nearctic|Neotropical,,FALSE,FALSE
22700569,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
22700560,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
22700552,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
22700544,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
22700536,Least Concern,Terrestrial|Freshwater (=Inland waters),Neotropical,,FALSE,FALSE
22700533,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
22700530,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
22700523,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
22700520,Least Concern,Terrestrial,Nearctic|Neotropical,,FALSE,FALSE
22700516,Endangered,Terrestrial|Freshwater (=Inland waters),Neotropical,,FALSE,FALSE
22700513,Least Concern,Terrestrial|Freshwater (=Inland waters),Nearctic|Neotropical,,FALSE,FALSE
22700509,Least Concern,Terrestrial,Nearctic|Neotropical,,FALSE,FALSE
22700506,Least Concern,Terrestrial|Freshwater (=Inland waters),Nearctic|Neotropical,,FALSE,FALSE
22700503,Least Concern,Terrestrial|Freshwater (=Inland waters),Antarctic|Nearctic|Neotropical,,FALSE,FALSE
22700500,Least Concern,Terrestrial,Nearctic|Neotropical,,FALSE,FALSE
22700497,Least Concern,Terrestrial,Nearctic|Neotropical,,FALSE,FALSE
22700494,Least Concern,Terrestrial|Freshwater (=Inland waters),Nearctic|Neotropical,,FALSE,FALSE
22700491,Least Concern,Terrestrial,Nearctic|Neotropical,,FALSE,FALSE
22700488,Least Concern,Terrestrial,Nearctic|Neotropical,,FALSE,FALSE
22700485,Least Concern,Terrestrial|Freshwater (=Inland waters),Nearctic|Neotropical,,FALSE,FALSE
22700482,Least Concern,Terrestrial|Freshwater (=Inland waters),Neotropical,,FALSE,FALSE
22700479,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
22700476,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
22700473,Least Concern,Terrestrial|Freshwater (=Inland waters),Neotropical,,FALSE,FALSE
22700464,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
22700461,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
22700458,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
22700455,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
22700452,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
22700449,Least Concern,Terrestrial,Nearctic|Neotropical,,FALSE,FALSE
22700446,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
22700442,Least Concern,Terrestrial|Marine,Neotropical,,FALSE,FALSE
22700439,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
22700436,Least Concern,Terrestrial|Freshwater (=Inland waters),Nearctic|Neotropical,,FALSE,FALSE
22700433,Least Concern,Terrestrial|Freshwater (=Inland waters),Nearctic|Neotropical,,FALSE,FALSE
22700430,Least Concern,Terrestrial,Nearctic|Neotropical,,FALSE,FALSE
22700427,Least Concern,Terrestrial|Freshwater (=Inland waters),Nearctic|Neotropical,,FALSE,FALSE
22700424,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
22700421,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
22700418,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
22700415,Least Concern,Terrestrial|Freshwater (=Inland waters),Neotropical,,FALSE,FALSE
22700411,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
22700408,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
22700405,Least Concern,Terrestrial|Freshwater (=Inland waters),Neotropical,,FALSE,FALSE
22700402,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
22700399,Least Concern,Terrestrial|Freshwater (=Inland waters),Nearctic|Neotropical,,FALSE,FALSE
22700396,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
22700393,Vulnerable,Terrestrial,Neotropical,,FALSE,FALSE
22700386,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
22700383,Least Concern,Terrestrial|Freshwater (=Inland waters),Neotropical,,FALSE,FALSE
22700380,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
22700376,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
22700373,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
22700365,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
22700357,Least Concern,Terrestrial|Freshwater (=Inland waters),Neotropical,,FALSE,FALSE
22700354,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
22700350,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
22700346,Least Concern,Terrestrial|Freshwater (=Inland waters),Neotropical,,FALSE,FALSE
